"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"1","170101010506",0,0,0
"2","170101010606",0.140078813899992,0.22398849638698,0.141446781293613
"3","170101010701",4.72796334282464,4.78933977908596,4.72796334282464
"4","170101010702",3.46583724087719,3.54519326343488,3.47074632412435
"5","170101010703",2.21893478300854,2.48889117062241,2.32331039620173
"6","170101010704",4.78578078495977,4.93301163561028,4.87672743141135
"7","170101010705",0.505157734560473,0.506056068472591,0.505157734560473
"8","170101010706",2.27732826579245,2.33647498860641,2.31219986518849
"9","170101010707",4.01512540981706,4.59231337134565,4.27021088185193
"10","170101010801",1.54495202620342,2.17127022543468,1.54495202620342
"11","170101010802",1.73386121223132,1.78748554759371,1.75078005666396
"12","170101010803",0.78767208223562,0.9071161064463,0.80659680982303
"13","170101010804",0.122150912393518,0.137363400957471,0.122150912393518
"14","170101010805",0.0159009040329705,0.0159639951102106,0.0159009040329705
"15","170101010806",2.81851336266368,3.11854096688274,2.90809632447714
"16","170101010901",0.0473502526260361,0.0668831840312101,0.0586465554095994
"17","170101010902",1.70794808211949,1.83652373123356,1.78991939632838
